OBJECTID,SPECIES_CO,SPECIES_BO,WATERGAS,GSLENGTH,GSWIDTH,ADDRESS,STREET,SUFFIX,SIDE,SITE,ONSTR,FROMSTR,TOSTR,X,Y,LATITUDE,LONGITUDE,GlobalID,SiteUsage,Quadrant,MgmtDesignation,x2,y2
6092,"Pear, Callery",Pyrus calleryana,No,0,0,115,N PLUM ST, ,Front,0,N PLUM ST, , ,2375188.625,261115.0711,40.04093751,-76.29743058,fc2af123-acb4-4a5d-8d5b-ce214f93f182,Tree,NEQ,Street,-76.29743058,40.04093751
335,Plum,Prunus species,No,0,0,308,E KING ST, ,Side,0,HOWARD AVE, , ,2374911.906,260092.1995,40.03814248,-76.2984788,5e4a83a7-3550-47a0-926f-929b47283b54,Tree,SEQ,Street,-76.2984788,40.03814247
3584,"Hornbeam, American",Carpinus caroliniana,Yes,0,0,251,N PINE ST, ,Front,0,N PINE ST, , ,2369821.096,261191.5363,40.04138813,-76.31659396,4d019fab-306e-494e-8f93-5c20a561c36d,Tree,NWQ,Street,-76.31659396,40.04138813
4912,"Cherry, Yoshino Flowering",Prunus yedoensis,No,0,0,423,W LEMON ST, ,Front,0,W LEMON ST, , ,2370389.31,262013.9331,40.04362008,-76.31451707,341cb24a-4fac-40cf-a2f9-a862d767ac90,Tree,NWQ,Street,-76.31451707,40.04362008
3507,Plum,Prunus species,No,0,0,233,N CHARLOTTE ST, ,Front,0,N CHARLOTTE ST, , ,2370751.556,261273.5344,40.04157169,-76.31326644,27f52a8c-9041-469c-817e-6be0c1587b77,Tree,NWQ,Street,-76.31326644,40.04157169
4509,"Maple, Freeman",Acer x freemanii,Yes,0,0,33,E LEMON ST, ,Front,0,E LEMON ST, , ,2372893.205,262365.9587,40.04447423,-76.30555459,3a63d956-1a12-4afd-8075-11a344f0cc1e,Tree,NEQ,Street,-76.30555459,40.04447423
4171,Ginkgo,Ginkgo biloba,No,0,0,560,W WALNUT ST, ,Side,0,NEVIN ST, , ,2369460.121,261131.7132,40.04124001,-76.3178865,b8f0a4c3-74e6-483b-81d0-d80bed2bebbd,Tree,NWQ,Street,-76.3178865,40.04124001
4248,"Planetree, London",Platanus hybrida,No,0,0,676,W WALNUT ST, ,Side,0,COLLEGE AVE, , ,2368767.427,261074.2051,40.04111297,-76.32036349,59045c4a-45f5-4463-bfb4-f40db18ea9b6,Tree,NWQ,Street,-76.32036349,40.04111297
2256,"Pagoda Tree, Japanese",Sophora japonica,No,0,0,29,N MARY ST, ,Front,0,N MARY ST, , ,2370337.14,259949.896,40.03795713,-76.31482318,b6238939-5304-431c-aca1-40ee64b9a1d8,Tree,NWQ,Street,-76.31482318,40.03795713
5499,Vacant site small,Vacant site small,No,5,5,101,N QUEEN ST, ,Front,0,N QUEEN ST, , ,2372801.383,260727.6701,40.03998166,-76.30597819,9ae20a04-b648-4a5d-a318-19002af9904d,Vacant,NEQ,Street,-76.30597819,40.03998166
1586,"Maple, Sugar",Acer saccharum,No,0,0,108,CHURCH ST, ,Rear,0,E MIFFLIN ST, , ,2374394.203,259926.2713,40.03771039,-76.3003372,e2cfb519-966c-4ea8-aaec-1b5af3892342,Tree,SEQ,Street,-76.3003372,40.03771039
5837,"Maple, Red",Acer rubrum,No,0,0,130,E ORANGE ST, ,Front,0,E ORANGE ST, , ,2373770.795,260699.9627,40.03986204,-76.30251803,db14f93d-1ec4-499d-bd08-05d4408226ec,Tree,NEQ,Street,-76.30251803,40.03986204
6163,Ginkgo,Ginkgo biloba,No,0,0,100,S QUEEN ST, ,Side,0,W VINE ST, , ,2372797.554,259356.4201,40.03621809,-76.30607193,b91dfccd-ad6b-44ad-ac62-e74819db3ad3,Tree,SWQ,Street,-76.30607193,40.03621809
999,"Zelkova, Japanese",Zelkova serrata,No,0,0,137,S DUKE ST, ,Side,0,CHURCH ST, , ,2373764.814,259146.4248,40.03559824,-76.30263032,ba2c4cfc-2901-44b1-90f1-a4aa9ea4028a,Tree,SEQ,Street,-76.30263032,40.03559824
264,"Maple, Red",Acer rubrum,No,0,0,202,S ANN ST, ,Side,0,GREEN ST, , ,2375930.216,259468.295,40.03638402,-76.29487923,e662e1cc-46ee-42d4-9155-0ecea61d8e60,Tree,SEQ,Street,-76.29487923,40.03638401
258,Vacant site unsuitable,Vacant site unsuitable,No,5,4,439,S SHIPPEN ST, ,Front,0,S SHIPPEN ST, , ,2375239.231,259743.9242,40.03717177,-76.29733042,cf92ed6c-7571-4cfb-b77a-1743cc2c4f18,Vacant,SEQ,Street,-76.29733042,40.03717177
6827,"Oak, Northern Red",Quercus rubra,No,0,0,941,WHEATLAND AVE, ,Front,0,WHEATLAND AVE, , ,2367731.164,260594.6972,40.03984283,-76.32409172,1d169ca0-038c-4373-9687-c9e30c1fd286,Tree,NWQ,Street,-76.32409173,40.03984283
6756,"Zelkova, Japanese",Zelkova serrata,No,0,0,210,COLLEGE AVE, ,Rear,0,N WEST END AVE, , ,2368161.405,261027.801,40.04101251,-76.32253033,e697df4b-dad2-4d46-bfd6-59e3417846a3,Tree,NWQ,Street,-76.32253033,40.04101251
7420,"Oak, Shingle",Quercus imbricaria,No,0,0,605,MANOR ST, ,Front,0,MANOR ST, , ,2370081.536,258642.7969,40.03438086,-76.31581173,b3442c94-06ad-494e-83cf-9451b6dda9f5,Tree,SWQ,Street,-76.31581173,40.03438086
922,Plum,Prunus species,No,0,0,501,WOODWARD ST, ,Side,0,S CHRISTIAN ST, , ,2374585.609,257653.1773,40.03146269,-76.29978702,87264f34-9994-4eec-89f7-fe38cfd31302,Tree,SEQ,Street,-76.29978702,40.03146269
928,"Maple, Red",Acer rubrum,No,0,0,540,S DUKE ST, ,Front,0,S DUKE ST, , ,2374695.282,258076.6612,40.0326201,-76.29937058,824f5ca9-2a7c-49a3-a869-0c19c3a62450,Tree,SEQ,Street,-76.29937058,40.0326201
8422,Plum,Prunus species,No,0,0,130,OLD DORWART ST, ,Front,0,OLD DORWART ST, , ,2370089.152,259007.764,40.03538227,-76.31576337,d6c1a4ed-6fa0-4e32-93ae-51bd183be433,Tree,SWQ,Street,-76.31576337,40.03538227
2250,"Planetree, London",Platanus hybrida,No,0,0,311,W KING ST, ,Front,0,W KING ST, , ,2371393.582,259779.5506,40.03744238,-76.31106064,87686e59-c5e2-4658-b76e-de6abcaa7977,Tree,NWQ,Street,-76.31106064,40.03744238
5173,"Maple, Paperbark",Acer griseum,No,0,0,418,ST JOSEPH ST, ,Front,0,ST JOSEPH ST, , ,2371614.688,258917.8587,40.03506736,-76.31032126,15d50d56-407f-453d-8b5a-3091aeceb8a4,Tree,SWQ,Street,-76.31032126,40.03506736
11078,"Oak, Northern Red",Quercus rubra,No,0,0,525,FAIRVIEW AVE, ,Side,0,WABANK ST, , ,2371323.79,256331.0182,40.02798013,-76.31151046,acfeb61f-7977-4040-9bcb-102410b90db2,Tree,SWQ,Park,-76.31151046,40.02798013
10740,Hackberry,Celtis species,No,0,0,525,FAIRVIEW AVE, ,Side,0,WABANK ST, , ,2371426.302,256287.4252,40.0278559,-76.31114699,8adecc72-c555-4340-bf61-07387e5a6c38,Tree,SWQ,Park,-76.31114699,40.0278559
10414,"Maple, Norway",Acer platanoides,No,0,0,525,FAIRVIEW AVE, ,Rear,0,NEW DORWART ST, , ,2371805.169,256145.0998,40.0274483,-76.30980258,218dcd16-e77e-41db-a372-7858d58b4a74,Tree,SWQ,Park,-76.30980258,40.02744829
1592,"Pine, Eastern White",Pinus strobus,No,0,0,1131,S DUKE ST, ,Side,0,DELAWARE ST, , ,2377695.929,256189.7531,40.02730523,-76.28876793,15f94ea4-10ab-4e9b-8d39-057b211a2bd5,Tree,SEQ,Street,-76.28876793,40.02730523
9412,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,20,RED MAPLE RD, ,Front,0,RED MAPLE RD, , ,2380841.851,256656.6338,40.02844326,-76.27750817,4550d441-6d12-48b5-8d53-f8b99522a0e6,Tree,SEA,Street,-76.27750817,40.02844326
7165,"Spruce, Blue",Picea pungens,No,0,0,601,PEARL ST, ,Side,0,SIXTH ST, , ,2368224.52,257516.5026,40.03137205,-76.32250764,1528d201-d352-4aa9-9843-704b7f3d0851,Tree,SWQ,Street,-76.32250764,40.03137205
2156,"Walnut, Black",Juglans nigra, ,0,0,337,CHARLES RD, ,Front,0,CHARLES RD, , ,2368773.455,254273.743,40.02244708,-76.32073504,574d094e-5391-4924-9870-550829f2d0db,Tree,SWQ,Street,-76.32073504,40.02244708
2820,"Maple, Silver",Acer saccharinum,No,0,0,1144,UNION ST, ,Front,0,UNION ST, , ,2369462.96,254869.0464,40.02405038,-76.31823898,a6743dd5-76c8-4c35-aa09-a67c362c7923,Tree,SWQ,Street,-76.31823898,40.02405038
3822,Plum,Prunus species,No,0,0,1027,ST JOSEPH ST, ,Front,0,ST JOSEPH ST, , ,2369104.582,256107.0936,40.02746447,-76.31944685,17cd0344-ed35-48c5-8da1-6699ffa2dafc,Tree,SWQ,Street,-76.31944685,40.02746447
11101,Boxelder,Acer negundo,No,0,0,525,FAIRVIEW AVE, ,Rear,0,NEW DORWART ST, , ,2371694.379,256064.1575,40.02723109,-76.31020285,b7cd70af-3b1b-43dc-ac7b-31c51758af79,Tree,SWQ,Park,-76.31020285,40.02723109
10437,"Hackberry, Northern",Celtis occidentalis,No,0,0,525,FAIRVIEW AVE, ,Rear,0,NEW DORWART ST, , ,2371812.595,256086.1525,40.02728617,-76.3097795,d21f6d85-6a1f-4afb-aa08-92f03f98a55a,Tree,SWQ,Park,-76.3097795,40.02728617
4812,"Maple, Silver",Acer saccharinum,Yes,0,0,927,ST JOSEPH ST, ,Front,0,ST JOSEPH ST, , ,2369443.968,256502.05,40.02853343,-76.31821225,f8125fd0-5d97-4814-9e29-ca1a1e0fc04d,Tree,SWQ,Street,-76.31821225,40.02853343
11642,"Dogwood, Flowering",Cornus florida,No,0,0,1401,HARRISBURG PIKE, ,Side,0,GOLDFINCH RD, , ,2364744.157,269353.3988,40.06401528,-76.33425693,684b6430-4dde-4c98-a979-b1254581404e,Tree,NWA,Park,-76.33425693,40.06401528
12306,"Maple, Sugar",Acer saccharum,No,0,0,1401,HARRISBURG PIKE, ,Side,0,KILLDEER RD, , ,2365147.379,269909.7101,40.06552447,-76.33278461,983f0751-be73-4a50-bec2-d8377b466705,Tree,NWA,Park,-76.33278461,40.06552447
11427,"Dogwood, Flowering",Cornus florida,No,0,0,1401,HARRISBURG PIKE, ,Side,0,KILLDEER RD, , ,2364990.017,269844.3279,40.06535194,-76.33335051,3456676a-2de4-4a86-8d6f-8b58d7a2623f,Tree,NWA,Park,-76.33335051,40.06535194
12312,"Maple, Norway",Acer platanoides,No,0,0,1401,HARRISBURG PIKE, ,Side,0,CHICKADEE RD, , ,2365838.853,269135.836,40.06336988,-76.33035885,9e5fcf9b-b6dc-49db-9dae-16b17151d096,Tree,NWA,Park,-76.33035885,40.06336988
8771,Serviceberry,Amelanchier species,No,0,0,401,W LIBERTY ST, ,Median,0,THOMAS M ARMSTRONG BLVD, , ,2370076.329,265832.3164,40.05411456,-76.31541326,7899f249-08a9-42c2-940c-eb1cbb618806,Tree,NWA,Street,-76.31541326,40.05411456
9109,"Hackberry, Northern",Celtis occidentalis,No,0,0,1360,PLEASURE RD, ,Front,0,PLEASURE RD, , ,2380269.248,266184.3646,40.05462055,-76.27898589,adf99feb-2a45-482e-9049-1f91b4f3719f,Tree,NEA,Street,-76.27898589,40.05462055
11765,"Hackberry, Northern",Celtis occidentalis,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WARBLER RD, , ,2365297.022,268309.6776,40.06112617,-76.33234179,b50ec905-7a6f-4c05-9edf-f48e43249a52,Tree,NWA,Park,-76.33234179,40.06112617
10763,"Maple, Norway",Acer platanoides,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2364651.309,268228.482,40.06093174,-76.33465302,1ed547a8-0d4d-47ff-9673-ec70014e89c9,Tree,NWA,Park,-76.33465302,40.06093174
10978,"Maple, Red 'Morgan'",Acer rubrum 'Morgan',No,0,0,1401,HARRISBURG PIKE, ,Side,0,GOLDFINCH RD, , ,2364521.142,269121.0335,40.0633873,-76.3350669,d58e0b8c-82be-4896-bb43-8eb2a23308ae,Tree,NWA,Park,-76.3350669,40.0633873
11648,"Oak, Northern Red",Quercus rubra,No,0,0,1401,HARRISBURG PIKE, ,Side,0,KILLDEER RD, , ,2364592.012,269377.1486,40.06408716,-76.33479908,f3ff8bcf-46ca-48b6-a3c3-bd57a31697dc,Tree,NWA,Park,-76.33479908,40.06408716
6478,"Elm, American",Ulmus americana,No,0,0,715,N PINE ST, ,Front,0,N PINE ST, , ,2369744.558,263812.0223,40.04858414,-76.31671539,97ea8995-23ad-4273-938d-72b678b09ce1,Tree,NWQ,Street,-76.31671539,40.04858414
3607,"Oak, Northern Red",Quercus rubra,No,0,0,735,N MARSHALL ST, ,Front,0,N MARSHALL ST, , ,2375133.202,263945.5692,40.04870901,-76.29746223,b9218229-3505-4522-8bea-4fb94a98e4cd,Tree,NEQ,Street,-76.29746223,40.04870901
3601,Vacant site unsuitable,Vacant site unsuitable,No,10,10,703,N MARSHALL ST, ,Front,0,N MARSHALL ST, , ,2375316.682,263729.7689,40.0481084,-76.29681962,42c8880e-fbc7-448c-9151-7cc421ece548,Vacant,NEQ,Street,-76.29681962,40.0481084
2937,"Maple, Norway",Acer platanoides,No,0,0,754,NEW HOLLAND AVE, ,Front,0,NEW HOLLAND AVE, , ,2376932.245,264680.0898,40.05064367,-76.29099368,df720c41-3cec-4c57-b134-e11c2a094f31,Tree,NEQ,Street,-76.29099368,40.05064367
2943,"Maple, Red",Acer rubrum,No,0,0,746,NEW HOLLAND AVE, ,Front,0,NEW HOLLAND AVE, , ,2376875.027,264622.2945,40.05048763,-76.29120144,e99c0200-af51-484e-9790-15e259d162a4,Tree,NEQ,Street,-76.29120144,40.05048763
12091,"Hornbeam, American",Carpinus caroliniana,No,0,0,150,PITNEY RD, ,Side,0,ARTHUR E MORRIS PKWY, , ,2383791.302,264599.8284,40.0501097,-76.26650106,ccf7f763-a27a-4c3e-a900-a0830e9e3048,Tree,NEA,Park,-76.26650106,40.0501097
7806,Stump,Stump,No,7,4,511,E MARION ST, ,Front,0,E MARION ST, , ,2375875.93,261332.8132,40.0415041,-76.29496337,78e11705-6533-4dae-9583-1b4daf03def4,Stump,NEQ,Street,-76.29496337,40.0415041
4935,"Cherry, Yoshino Flowering",Prunus yedoensis,No,0,0,506,W JAMES ST, ,Front,0,W JAMES ST, , ,2369911.686,262488.6237,40.04494428,-76.31619524,ca02f1f4-da01-4aa0-8248-077df80205b3,Tree,NWQ,Street,-76.31619524,40.04494428
5599,Vacant site unsuitable,Vacant site unsuitable,No,20,6,449,N MULBERRY ST, ,Side,0,W JAMES ST, , ,2371180.322,262672.8711,40.04539337,-76.31165387,c268809b-dd8a-4853-b689-48846f0a3ff4,Vacant,NWQ,Street,-76.31165387,40.04539337
10099,"Pear, Callery",Pyrus calleryana,No,0,0,200,HARRISBURG AVE, ,Front,0,HARRISBURG AVE, , ,2371772.509,262766.1129,40.0456228,-76.30953357,735b7bbf-0cd1-4018-b6f8-a194873cd524,Tree,NWQ,Park,-76.30953357,40.0456228
8470,"Maple, Amur",Acer ginnala,No,0,0,43,W JAMES ST, ,Front,0,W JAMES ST, , ,2372004.016,262828.1941,40.04578283,-76.30870317,10c70866-0874-477c-b59e-7201d12342c7,Tree,NWQ,Street,-76.30870317,40.04578283
8107,"Maple, Freeman",Acer x freemanii,No,0,0,335,N RESERVOIR ST, ,Front,0,N RESERVOIR ST, , ,2377164.588,262768.1216,40.04538527,-76.29027674,14fb5099-d7df-47a7-a2d6-15c22bd86ccd,Tree,NEQ,Street,-76.29027674,40.04538527
9773,"Redwood, Dawn",Metasequoia glyptostroboides,No,0,0,901,BUCHANAN AVE, ,Front,0,BUCHANAN AVE, , ,2368419.923,261986.7768,40.0436332,-76.32155174,5aa5a6e3-1c77-43fd-9799-f79d2de2410b,Tree,NWQ,Park,-76.32155174,40.0436332
3484,"Maple, Red",Acer rubrum,No,0,0,240,N MULBERRY ST, ,Front,0,N MULBERRY ST, , ,2371291.033,261354.1436,40.04176884,-76.31133522,9a69b3d3-0b0a-4e58-9efc-0e6ad01f9dba,Tree,NWQ,Street,-76.31133522,40.04176884
4486,"Hornbeam, American",Carpinus caroliniana,No,0,0,402,N DUKE ST, ,Side,0,E LEMON ST, , ,2373032.072,262387.3871,40.04452681,-76.30505741,da9bac4f-56ff-47b7-abf2-b867e522484b,Tree,NEQ,Street,-76.30505741,40.04452681
5476,"Pear, Callery",Pyrus calleryana,Yes,0,0,241,N DUKE ST, ,Front,0,N DUKE ST, , ,2373219.697,261683.9621,40.04258765,-76.30442848,83af1596-cf19-4784-a83b-be9c0c2960c2,Tree,NEQ,Street,-76.30442848,40.04258765
10314,"Elm, American",Ulmus americana,No,0,0,135,N LIME ST, ,Rear,0,N SHIPPEN ST, , ,2374454.772,261280.8725,40.0414257,-76.30004149,db6650f7-a3f4-47bb-aca0-972b1a81570b,Tree,NEQ,Park,-76.30004149,40.04142569
6140,"Planetree, London",Platanus hybrida,No,0,0,401,E CHESTNUT ST, ,Rear,0,E FULTON ST, , ,2375524.697,261789.8079,40.04277431,-76.29619078,bf5f7cda-25ca-4354-a410-a2c761c35b41,Tree,NEQ,Street,-76.29619078,40.04277431
3158,"Planetree, London",Platanus hybrida,No,0,0,128,N MULBERRY ST, ,Front,0,N MULBERRY ST, , ,2371387.589,260681.504,40.03991829,-76.31102955,96721a4c-585d-49a6-b53d-8b506537c9e3,Tree,NWQ,Street,-76.31102955,40.03991829
2273,"Cherry, Yoshino Flowering",Prunus yedoensis,No,0,0,446,W ORANGE ST, ,Front,0,W ORANGE ST, , ,2370379.18,260164.3892,40.03854399,-76.31466061,becf7d01-c75c-4db7-8eab-f493e6329142,Tree,NWQ,Street,-76.31466061,40.03854398
2279,"Maple, Freeman",Acer x freemanii,No,0,0,15,W KING ST, ,Front,0,W KING ST, , ,2372642.104,259971.0902,40.03791218,-76.30659114,20de143f-2a8d-49f2-ab61-b5f4b97f9cc0,Tree,NWQ,Street,-76.30659114,40.03791218
5814,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,44,N LIME ST, ,Side,0,E ORANGE ST, , ,2373927.172,260722.466,40.03991677,-76.3019583,41797e90-7582-4ad1-a4e3-14929d1fa2b0,Tree,NEQ,Street,-76.30195829,40.03991677
281,"Pear, Callery",Pyrus calleryana,No,0,0,437,EAST END AVE, ,Front,0,EAST END AVE, , ,2375749.743,259937.0581,40.03767881,-76.29549609,093bde7a-c6d7-48ad-80cf-629bbec2575b,Tree,SEQ,Street,-76.29549609,40.03767881
9650,"Maple, Sugar",Acer saccharum,No,0,0,901,BUCHANAN AVE, ,Front,0,BUCHANAN AVE, , ,2368250.679,262290.4397,40.04447419,-76.32213861,d0c9a811-de4e-4a4e-be00-e9591417a417,Tree,NWQ,Park,-76.32213861,40.04447419
9435,"Oak, Northern Red",Quercus rubra,No,0,0,107,GARDEN CITY DR, ,Side,0,HOLLY LN, , ,2380498.309,257567.0565,40.03095784,-76.27868058,9149f822-de60-4d64-bcba-cc8d3d422869,Tree,SEA,Street,-76.27868058,40.03095784
7142,"Maple, Norway",Acer platanoides,Yes,0,0,639,FIRST ST, ,Front,0,FIRST ST, , ,2369022.165,259489.2017,40.0367512,-76.31954549,7a725d58-4b4a-40dc-8d89-6f6ba6290a0b,Tree,SWQ,Street,-76.31954549,40.0367512
1492,Honeylocust,Gleditsia triacanthos,No,0,0,17,W VINE ST, ,Side,0,S QUEEN ST, , ,2372942.464,259588.2252,40.03684783,-76.30554095,afbdf652-f5a8-4f87-a36f-b9607c311ade,Tree,SWQ,Street,-76.30554095,40.03684783
6779,"Crabapple, Common",Malus sylvestris,No,0,0,917,COLUMBIA AVE, ,Rear,0,WHEATLAND AVE, , ,2367483.913,260585.9176,40.03982969,-76.32497517,3eaef02f-b735-43a5-b7ef-97f9ab020286,Tree,NWQ,Street,-76.32497517,40.03982969
4148,"Pear, Callery 'Bradford'",Pyrus calleryana 'Bradford',No,0,0,559,W CHESTNUT ST, ,Side,0,NEVIN ST, , ,2369521.708,260720.0242,40.04010728,-76.31769041,aa553b58-3b20-450c-9d9d-f7e93c57c4fe,Tree,NWQ,Street,-76.31769041,40.04010728
4271,"Honeylocust, Thornless",Gleditsia triacanthos inermis,No,0,0,755,MARIETTA AVE, ,Front,0,MARIETTA AVE, , ,2368930.226,260326.0044,40.03905211,-76.3198254,a91c4586-22a5-4914-a2ed-93307e1e906b,Tree,NWQ,Street,-76.3198254,40.03905211
951,Stump,Stump,No,20,4,545,E STRAWBERRY ST, ,Side,0,WOODWARD ST, , ,2374199.597,257324.2016,40.03057713,-76.30118457,d217afec-8bf6-4462-9b6a-85c19287d60b,Stump,SEQ,Street,-76.30118457,40.03057713
1609,Apple,Malus species,No,0,0,633,S MARSHALL ST, ,Front,0,S MARSHALL ST, , ,2377097.028,257000.1171,40.02955665,-76.2908584,9de32a6a-d016-4bd0-b970-2da2e11e6fab,Tree,SEQ,Street,-76.2908584,40.02955665
1615,"Magnolia, Chinese; Saucer",Magnolia x soulangiana,No,0,0,630,S MARSHALL ST, ,Front,0,S MARSHALL ST, , ,2377022.825,257018.9818,40.02961179,-76.29112222,de78e449-b119-4235-b726-15fda5616abf,Tree,SEQ,Street,-76.29112222,40.02961179
7443,"Maple, Red",Acer rubrum,No,0,0,625,MANOR ST, ,Front,0,MANOR ST, , ,2370019.494,258573.4104,40.03419318,-76.31603729,0aff86b6-cfd9-4ab0-8a09-f75cd4376baf,Tree,SWQ,Street,-76.31603729,40.03419318
5150,Stump,Stump,Yes,5,5,475,FREMONT ST, ,Front,0,FREMONT ST, , ,2371614.248,258267.1231,40.03328127,-76.31036072,638b255e-f8b0-4edc-8116-ea3c85ee84ff,Stump,SWQ,Street,-76.31036072,40.03328127
945,"Maple, Red",Acer rubrum,No,0,0,554,S DUKE ST, ,Front,0,S DUKE ST, , ,2374787.508,258005.7732,40.03242137,-76.29904544,79f18501-0f06-489c-8093-16be1eaa0afc,Tree,SEQ,Street,-76.29904544,40.03242137
3799,"Sycamore, American",Platanus occidentalis,Yes,0,0,906,UNION ST, ,Front,0,UNION ST, , ,2370248.713,256042.7568,40.02723693,-76.31536562,c00d4287-292b-442f-8065-76dd6dd3f3c7,Tree,SWQ,Street,-76.31536562,40.02723693
10368,Tree of Heaven,Ailanthus altissima,No,0,0,525,FAIRVIEW AVE, ,Rear,0,NEW DORWART ST, , ,2371882.522,255861.8261,40.02666732,-76.3095429,645fa0ca-b34c-425b-92bf-fbbceb743d25,Tree,SWQ,Park,-76.3095429,40.02666732
4881,"Sycamore, American",Platanus occidentalis,No,0,0,410,FAIRVIEW AVE, ,Front,0,FAIRVIEW AVE, , ,2370665.656,256400.5681,40.02820043,-76.31385622,fa433fa8-f5c8-4f68-8602-3ac2332a2bf9,Tree,SWQ,Street,-76.31385622,40.02820043
10786,"Cherry, Black",Prunus serotina,No,0,0,525,FAIRVIEW AVE, ,Side,0,NEW DORWART ST, , ,2371632.214,256524.1491,40.02849643,-76.31039803,6f76bcd7-2793-40c4-b922-edfaa000ddbb,Tree,SWQ,Park,-76.31039803,40.02849643
212,"Zelkova, Japanese",Zelkova serrata,No,0,0,50,CHESAPEAKE ST, ,Front,0,CHESAPEAKE ST, , ,2374317.059,256272.6692,40.02768564,-76.30082679,6e735e23-1e0f-4e69-908b-e1cf9e217e05,Tree,SEQ,Street,-76.30082679,40.02768564
1638,"Pine, Eastern White",Pinus strobus,No,0,0,1131,S DUKE ST, ,Side,0,DELAWARE ST, , ,2377425.57,256138.3342,40.02717637,-76.28973623,70125af2-ba4f-4334-bd89-737182d0cf91,Tree,SEQ,Street,-76.28973623,40.02717637
11450,"Willow, Weeping",Salix babylonica,No,0,0,1401,HARRISBURG PIKE, ,Side,0,CHICKADEE RD, , ,2365556.498,269141.2653,40.06339724,-76.33136718,1b61d33e-516a-4d97-9b02-584c29d1b039,Tree,NWA,Park,-76.33136718,40.06339724
12283,"Pine, Scotch",Pinus sylvestris,No,0,0,1401,HARRISBURG PIKE, ,Side,0,KILLDEER RD, , ,2365273.214,269829.598,40.06529904,-76.33233967,c16d19db-61d3-4e5b-bcaa-dccc2935dc16,Tree,NWA,Park,-76.33233967,40.06529904
11696,"Oak, Pin",Quercus palustris,No,0,0,1401,HARRISBURG PIKE, ,Side,0,KILLDEER RD, , ,2364600.374,269764.5753,40.06515019,-76.33474702,740c8e99-8a34-4965-a5a5-c3c179799bda,Tree,NWA,Park,-76.33474702,40.06515019
9040,"Pear, Callery 'Bradford'",Pyrus calleryana 'Bradford',No,0,0,1320,MANHEIM PIKE, ,Side,0,CALDER RD, , ,2366639.312,269993.1958,40.06568777,-76.32745007,42776b77-27cb-47b0-b08d-4fee6d3238eb,Tree,NWA,Street,-76.32745007,40.06568777
12114,"Spruce, Norway",Picea abies,No,0,0,150,PITNEY RD, ,Front,0,PITNEY RD, , ,2384064.561,264377.6554,40.04948729,-76.26553845,66706b12-c35c-427d-8a03-c414521f5b13,Tree,NEA,Park,-76.26553845,40.04948729
8794,"Elm, American",Ulmus americana,No,0,0,301,MANHEIM AVE, ,Side,0,THOMAS M ARMSTRONG BLVD, , ,2370030.533,266231.3263,40.05521178,-76.31555368,a8efcfae-0de8-460e-b25c-dfcd3b5b633e,Tree,NWA,Street,-76.31555368,40.05521178
8963,"Maple, Sugar",Acer saccharum,No,0,0,313,W LIBERTY ST, ,Side,0,N CHARLOTTE ST, , ,2370606.458,265107.3808,40.05210113,-76.31356188,8a11d9e0-1d0b-48bc-9377-ed11a97a769c,Tree,NWA,Street,-76.31356188,40.05210113
11032,"Lilac, Japanese Tree",Syringa reticulata,No,0,0,1401,HARRISBURG PIKE, ,Side,0,BLUEBIRD DR, , ,2364709.15,268155.1151,40.06072782,-76.3344506,c8be3407-2c26-4ef6-b769-f688a7db70da,Tree,NWA,Park,-76.3344506,40.06072782
11619,"Catalpa, Northern",Catalpa speciosa,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WARBLER RD, , ,2365633.332,268539.5109,40.06174218,-76.33112725,2597cc0e-703c-4128-8d15-a8b147ce084d,Tree,NWA,Park,-76.33112725,40.06174218
10955,"Tupelo, Black",Nyssa sylvatica,No,0,0,1401,HARRISBURG PIKE, ,Side,0,WOODTHRUSH CIR, , ,2364361.154,269007.1315,40.06308171,-76.33564494,f7314670-4246-4aa2-92ae-aed677ff5cba,Tree,NWA,Park,-76.33564494,40.0630817
8130,"Planetree, London",Platanus hybrida,No,0,0,701,LEHIGH AVE, ,Side,0,N RESERVOIR ST, , ,2377067.477,263099.4886,40.0462992,-76.29060399,8e1c0a13-6ae8-49f3-9f5f-c1fa1ddc69c8,Tree,NEQ,Street,-76.29060399,40.04629919
7712,"Planetree, London",Platanus hybrida,Yes,0,0,852,N PRINCE ST, ,Front,0,N PRINCE ST, , ,2371566.881,264728.9949,40.05101963,-76.31015362,de92ed44-d4f1-447d-b593-ddbcba6b6058,Tree,NWQ,Street,-76.31015362,40.05101963
7537,Plum,Prunus species,No,0,0,401,HARRISBURG AVE, ,Front,0,HARRISBURG AVE, , ,2370363.546,263731.3121,40.04833501,-76.31450938,4c0659f7-a7ca-4d02-99cc-22c59448194a,Tree,NWQ,Street,-76.31450938,40.04833501
3630,"Maple, Norway",Acer platanoides,No,0,0,556,E FREDERICK ST, ,Front,0,E FREDERICK ST, , ,2375417.065,264332.7215,40.04975882,-76.29642566,58a80c9c-097b-47f6-a433-594f3bae2291,Tree,NEQ,Street,-76.29642566,40.04975882
